"","cd_mun","year","mun","Area.colhida.sum","Quantidade.produzida.sum","Rendimento.medio.da.producao.sum","Valor.da.producao.sum","abbrv_s","cod_stt","BIOME","exporter","fc_m","total_land._.trase.mean","total_prod._.trase.mean","app_deficit_t","lr_deficit","lr_deficit_1","total_area","relative_deficit","relative_deficit_1","p_expo","freq_expo"
"2115",4108551,2017,"Godoy Moreira (PR)",20,27,1350,192,"PR",41,"Atlantic-Forest","non-exporter",0.152172975655644,0,0,205.764602694682,10.2358311046162,954.4393,8218.26788653267,0.0262829633666797,0.141173775144993,0,"non-exporter"
"2116",4108700,2015,"Grandes Rios (PR)",1700,2810,1653,17827,"PR",41,"Atlantic-Forest","exporter",0.163803709288027,1700.0001076337,2809.9999751521,468.855695819778,112.38056326654,1719.5925,13665.8085174794,0.0425321530257709,0.160140411232941,100,"ocasional"
"2117",4108700,2016,"Grandes Rios (PR)",1700,2890,1700,19297,"PR",41,"Atlantic-Forest","exporter",0.168224988124337,363.65996,618.222,468.855695819778,112.38056326654,1719.5925,13665.8085174794,0.0425321530257709,0.160140411232941,21.4,"ocasional"
"2118",4108700,2017,"Grandes Rios (PR)",1700,2805,1650,19977,"PR",41,"Atlantic-Forest","non-exporter",0.167490021443739,0,0,468.855695819778,112.38056326654,1719.5925,13665.8085174794,0.0425321530257709,0.160140411232941,0,"ocasional"
"2119",4108908,2015,"Guairaçá (PR)",30,66,2200,231,"PR",41,"Atlantic-Forest","non-exporter",0.0745866893812099,0,0,65.1264514831615,2396.79154017674,1281.9407,24164.7125484481,0.101880706700896,0.0557452172783935,0,"non-exporter"
"2120",4108908,2016,"Guairaçá (PR)",11,21,1909,137,"PR",41,"Atlantic-Forest","non-exporter",0.0744343107040669,0,0,65.1264514831615,2396.79154017674,1281.9407,24164.7125484481,0.101880706700896,0.0557452172783935,0,"non-exporter"
"2121",4108908,2017,"Guairaçá (PR)",23,27,1174,189,"PR",41,"Atlantic-Forest","non-exporter",0.0743987810125137,0,0,65.1264514831615,2396.79154017674,1281.9407,24164.7125484481,0.101880706700896,0.0557452172783935,0,"non-exporter"
"2122",4109005,2015,"Guapirama (PR)",265,682,2574,4342,"PR",41,"Atlantic-Forest","exporter",0.0795413226344793,265.000023977,682.00005562,502.494769168442,250.959129546437,412.1499,8236.41069217672,0.0914784275425386,0.111048939076971,100,"ocasional"
"2123",4109005,2016,"Guapirama (PR)",315,543,1724,4212,"PR",41,"Atlantic-Forest","non-exporter",0.0832348152095077,0,0,502.494769168442,250.959129546437,412.1499,8236.41069217672,0.0914784275425386,0.111048939076971,0,"ocasional"
"2124",4109005,2017,"Guapirama (PR)",315,567,1800,4063,"PR",41,"Atlantic-Forest","exporter",0.0853116149986345,314.9999865645,566.999957492,502.494769168442,250.959129546437,412.1499,8236.41069217672,0.0914784275425386,0.111048939076971,100,"ocasional"
"2125",4109104,2015,"Guaporema (PR)",4,3,750,17,"PR",41,"Atlantic-Forest","non-exporter",0.0712113492290424,0,0,40.4251872143402,394.49110643656,549.3026,9383.87007326447,0.0463472203105217,0.0628448372164199,0,"non-exporter"
"2126",4109104,2016,"Guaporema (PR)",1,1,1000,6,"PR",41,"Atlantic-Forest","non-exporter",0.0746040865533743,0,0,40.4251872143402,394.49110643656,549.3026,9383.87007326447,0.0463472203105217,0.0628448372164199,0,"non-exporter"
"2127",4109104,2017,"Guaporema (PR)",0,0,0,0,"PR",41,"Atlantic-Forest","non-exporter",0.0769276540441447,0,0,40.4251872143402,394.49110643656,549.3026,9383.87007326447,0.0463472203105217,0.0628448372164199,0,"non-exporter"
"2128",4109708,2015,"Ibaiti (PR)",3800,6817,1794,43011,"PR",41,"Atlantic-Forest","exporter",0.204854425717634,3799.9989336,6816.99838,2532.27411139607,138.4062734394,4864.7951,43681.5912978869,0.0611397228325028,0.169340653387641,100,"ocasional"
"2129",4109708,2016,"Ibaiti (PR)",3428,4286,1250,29188,"PR",41,"Atlantic-Forest","non-exporter",0.205474816980871,0,0,2532.27411139607,138.4062734394,4864.7951,43681.5912978869,0.0611397228325028,0.169340653387641,0,"ocasional"
"2130",4109708,2017,"Ibaiti (PR)",2800,5600,2000,39905,"PR",41,"Atlantic-Forest","non-exporter",0.207789499355511,0,0,2532.27411139607,138.4062734394,4864.7951,43681.5912978869,0.0611397228325028,0.169340653387641,0,"ocasional"
"2131",4109807,2015,"Ibiporã (PR)",140,168,1200,840,"PR",41,"Atlantic-Forest","exporter",0.1190599063384,140,168.00001,219.386634503124,442.313113747076,931.3869,12299.272913485,0.0537999077591576,0.0935643547872985,100,"constant"
"2132",4109807,2016,"Ibiporã (PR)",55,79,1436,449,"PR",41,"Atlantic-Forest","exporter",0.120693496291949,54.999996,79.000005,219.386634503124,442.313113747076,931.3869,12299.272913485,0.0537999077591576,0.0935643547872985,100,"constant"
"2133",4109807,2017,"Ibiporã (PR)",55,73,1327,461,"PR",41,"Atlantic-Forest","exporter",0.119786464256981,55,73,219.386634503124,442.313113747076,931.3869,12299.272913485,0.0537999077591576,0.0935643547872985,100,"constant"
"2134",4109906,2015,"Icaraíma (PR)",7,6,857,37,"PR",41,"Atlantic-Forest","non-exporter",0.0554520622353726,0,0,246.0047358146,1960.60493876048,2755.3348,38025.9813484346,0.0580290000764417,0.0789286542880545,0,"non-exporter"
"2135",4109906,2016,"Icaraíma (PR)",5,4,800,27,"PR",41,"Atlantic-Forest","non-exporter",0.0563586564548032,0,0,246.0047358146,1960.60493876048,2755.3348,38025.9813484346,0.0580290000764417,0.0789286542880545,0,"non-exporter"
"2136",4109906,2017,"Icaraíma (PR)",5,5,1000,35,"PR",41,"Atlantic-Forest","non-exporter",0.0569533988966289,0,0,246.0047358146,1960.60493876048,2755.3348,38025.9813484346,0.0580290000764417,0.0789286542880545,0,"non-exporter"
"2137",4110003,2015,"Iguaraçu (PR)",5,4,800,22,"PR",41,"Atlantic-Forest","exporter",0.0721286546679762,5.00000021,4.00000013,121.608153587388,291.548629900477,972.7665,9756.09874102591,0.0423485651852288,0.112173388424758,100,"constant"
"2138",4110003,2016,"Iguaraçu (PR)",5,4,800,29,"PR",41,"Atlantic-Forest","exporter",0.07325573114363,4.99999946,4.0000001,121.608153587388,291.548629900477,972.7665,9756.09874102591,0.0423485651852288,0.112173388424758,100,"constant"
"2139",4110003,2017,"Iguaraçu (PR)",5,6,1200,51,"PR",41,"Atlantic-Forest","exporter",0.0734394872413578,5,6,121.608153587388,291.548629900477,972.7665,9756.09874102591,0.0423485651852288,0.112173388424758,100,"constant"
"2140",4110052,2015,"Iguatu (PR)",76,147,1934,945,"PR",41,"Atlantic-Forest","non-exporter",0.191680851849538,0,0,218.781353523009,54.12379203942,646.5683,5888.22794152971,0.0463475850922188,0.146962662131283,0,"ocasional"
"2141",4110052,2016,"Iguatu (PR)",12,17,1417,108,"PR",41,"Atlantic-Forest","non-exporter",0.19199996253477,0,0,218.781353523009,54.12379203942,646.5683,5888.22794152971,0.0463475850922188,0.146962662131283,0,"ocasional"
"2142",4110052,2017,"Iguatu (PR)",12,17,1417,123,"PR",41,"Atlantic-Forest","exporter",0.193612965928297,11.9999991,16.9999998,218.781353523009,54.12379203942,646.5683,5888.22794152971,0.0463475850922188,0.146962662131283,100,"ocasional"
"2143",4110409,2015,"Indianópolis (PR)",40,38,950,218,"PR",41,"Atlantic-Forest","non-exporter",0.102888779412159,0,0,30.3211999202585,111.87925399529,531.1155,6753.55368878907,0.0210556486952346,0.0831320406695287,0,"non-exporter"
"2144",4110409,2016,"Indianópolis (PR)",35,19,543,117,"PR",41,"Atlantic-Forest","non-exporter",0.102104742035228,0,0,30.3211999202585,111.87925399529,531.1155,6753.55368878907,0.0210556486952346,0.0831320406695287,0,"non-exporter"
"2145",4110409,2017,"Indianópolis (PR)",15,18,1200,121,"PR",41,"Atlantic-Forest","non-exporter",0.101481980917766,0,0,30.3211999202585,111.87925399529,531.1155,6753.55368878907,0.0210556486952346,0.0831320406695287,0,"non-exporter"
"2146",4110607,2015,"Iporã (PR)",47,47,1000,287,"PR",41,"Atlantic-Forest","non-exporter",0.0975436974634902,0,0,206.135756589727,569.790496365699,2068.4919,29704.7792651204,0.0261212596811492,0.0765744675726514,0,"non-exporter"
"2147",4110607,2016,"Iporã (PR)",20,18,900,122,"PR",41,"Atlantic-Forest","non-exporter",0.100662114750496,0,0,206.135756589727,569.790496365699,2068.4919,29704.7792651204,0.0261212596811492,0.0765744675726514,0,"non-exporter"
"2148",4110607,2017,"Iporã (PR)",48,41,854,287,"PR",41,"Atlantic-Forest","non-exporter",0.103510895122573,0,0,206.135756589727,569.790496365699,2068.4919,29704.7792651204,0.0261212596811492,0.0765744675726514,0,"non-exporter"
"2149",4110656,2015,"Iracema do Oeste (PR)",81,104,1284,639,"PR",41,"Atlantic-Forest","non-exporter",0.0887596275876397,0,0,31.6237348651257,31.11428618071,224.6222,3824.10717851347,0.0164059264338463,0.0670080421136981,0,"non-exporter"
"2150",4110656,2016,"Iracema do Oeste (PR)",53,39,736,260,"PR",41,"Atlantic-Forest","non-exporter",0.0931609002760319,0,0,31.6237348651257,31.11428618071,224.6222,3824.10717851347,0.0164059264338463,0.0670080421136981,0,"non-exporter"
"2151",4110656,2017,"Iracema do Oeste (PR)",53,38,717,264,"PR",41,"Atlantic-Forest","non-exporter",0.0945359739869813,0,0,31.6237348651257,31.11428618071,224.6222,3824.10717851347,0.0164059264338463,0.0670080421136981,0,"non-exporter"
"2152",4110805,2015,"Iretama (PR)",50,50,1000,306,"PR",41,"Atlantic-Forest","non-exporter",0.212019753128368,0,0,673.017037945074,28.29512223941,3349.2548,27383.1076802648,0.0256111237764998,0.146888800384186,0,"non-exporter"
"2153",4110805,2016,"Iretama (PR)",45,50,1111,297,"PR",41,"Atlantic-Forest","non-exporter",0.21585782701999,0,0,673.017037945074,28.29512223941,3349.2548,27383.1076802648,0.0256111237764998,0.146888800384186,0,"non-exporter"
"2154",4110805,2017,"Iretama (PR)",35,39,1114,278,"PR",41,"Atlantic-Forest","non-exporter",0.219633886452968,0,0,673.017037945074,28.29512223941,3349.2548,27383.1076802648,0.0256111237764998,0.146888800384186,0,"non-exporter"
"2155",4110904,2015,"Itaguajé (PR)",16,16,1000,96,"PR",41,"Atlantic-Forest","exporter",0.0431607877761138,15.999999,15.999999,30.7318747039509,367.500026978078,236.9297,7283.02671412976,0.0546794509087028,0.0367514201457839,100,"ocasional"
"2156",4110904,2016,"Itaguajé (PR)",17,19,1118,103,"PR",41,"Atlantic-Forest","exporter",0.0439665504111869,17,19,30.7318747039509,367.500026978078,236.9297,7283.02671412976,0.0546794509087028,0.0367514201457839,100,"ocasional"
"2157",4110904,2017,"Itaguajé (PR)",16,11,688,77,"PR",41,"Atlantic-Forest","non-exporter",0.0437579826512904,0,0,30.7318747039509,367.500026978078,236.9297,7283.02671412976,0.0546794509087028,0.0367514201457839,0,"ocasional"
"2158",4111001,2015,"Itambaracá (PR)",20,20,1000,125,"PR",41,"Atlantic-Forest","exporter",0.0594665676499504,20,20,136.102383204258,253.789062264365,434.2476,8547.583927039,0.0456142283944426,0.0667264560456718,100,"constant"
"2159",4111001,2016,"Itambaracá (PR)",20,20,1000,115,"PR",41,"Atlantic-Forest","exporter",0.0605533793309631,20.000001,20.000001,136.102383204258,253.789062264365,434.2476,8547.583927039,0.0456142283944426,0.0667264560456718,100,"constant"
"2160",4111001,2017,"Itambaracá (PR)",12,13,1083,91,"PR",41,"Atlantic-Forest","exporter",0.0612582298629168,19.99999688,12.99999995,136.102383204258,253.789062264365,434.2476,8547.583927039,0.0456142283944426,0.0667264560456718,100,"constant"
"2161",4111100,2015,"Itambé (PR)",3,1,333,6,"PR",41,"Atlantic-Forest","non-exporter",0.0713237447735035,0,0,87.9940375115766,345.963193853423,596.101,11132.924846337,0.0389796246139019,0.0614479166035741,0,"non-exporter"
"2162",4111100,2016,"Itambé (PR)",3,3,1000,20,"PR",41,"Atlantic-Forest","non-exporter",0.0737669297083292,0,0,87.9940375115766,345.963193853423,596.101,11132.924846337,0.0389796246139019,0.0614479166035741,0,"non-exporter"
"2163",4111100,2017,"Itambé (PR)",2,1,500,7,"PR",41,"Atlantic-Forest","non-exporter",0.0766890949812415,0,0,87.9940375115766,345.963193853423,596.101,11132.924846337,0.0389796246139019,0.0614479166035741,0,"non-exporter"
"2164",4111308,2015,"Itaúna do Sul (PR)",30,15,500,68,"PR",41,"Atlantic-Forest","non-exporter",0.056818434009183,0,0,12.5735360360492,483.28400546113,238.2409,5384.93646704064,0.0920823383028108,0.0465770464649302,0,"non-exporter"
"2165",4111308,2016,"Itaúna do Sul (PR)",30,15,500,68,"PR",41,"Atlantic-Forest","non-exporter",0.0571345308947487,0,0,12.5735360360492,483.28400546113,238.2409,5384.93646704064,0.0920823383028108,0.0465770464649302,0,"non-exporter"
"2166",4111308,2017,"Itaúna do Sul (PR)",40,49,1225,221,"PR",41,"Atlantic-Forest","non-exporter",0.0584873633046035,0,0,12.5735360360492,483.28400546113,238.2409,5384.93646704064,0.0920823383028108,0.0465770464649302,0,"non-exporter"
"2167",4111506,2015,"Ivaiporã (PR)",500,720,1440,4525,"PR",41,"Atlantic-Forest","non-exporter",0.116996522461178,0,0,500.607260520249,117.707577494875,1344.7672,19714.8763356966,0.0313628565295932,0.0936031466339425,0,"non-exporter"
"2168",4111506,2016,"Ivaiporã (PR)",525,720,1371,5367,"PR",41,"Atlantic-Forest","non-exporter",0.118978269475825,0,0,500.607260520249,117.707577494875,1344.7672,19714.8763356966,0.0313628565295932,0.0936031466339425,0,"non-exporter"
"2169",4111506,2017,"Ivaiporã (PR)",525,787,1499,5611,"PR",41,"Atlantic-Forest","non-exporter",0.119777219573386,0,0,500.607260520249,117.707577494875,1344.7672,19714.8763356966,0.0313628565295932,0.0936031466339425,0,"non-exporter"
"2170",4111555,2015,"Ivaté (PR)",11,10,909,61,"PR",41,"Atlantic-Forest","non-exporter",0.107152835665246,0,0,54.2060307323558,316.966330804278,1135.705,13678.3992005033,0.0271356579155093,0.0869919800767747,0,"non-exporter"
"2171",4111555,2016,"Ivaté (PR)",11,11,1000,74,"PR",41,"Atlantic-Forest","non-exporter",0.108625715815702,0,0,54.2060307323558,316.966330804278,1135.705,13678.3992005033,0.0271356579155093,0.0869919800767747,0,"non-exporter"
"2172",4111555,2017,"Ivaté (PR)",4,5,1250,35,"PR",41,"Atlantic-Forest","non-exporter",0.109257777877432,0,0,54.2060307323558,316.966330804278,1135.705,13678.3992005033,0.0271356579155093,0.0869919800767747,0,"non-exporter"
"2173",4111605,2015,"Ivatuba (PR)",1,2,2000,12,"PR",41,"Atlantic-Forest","exporter",0.0400018454354537,1,1.9999998,18.4475711674937,203.45415786279,165.1133,4681.60447605586,0.0473986493658752,0.0392089660940643,100,"ocasional"
"2174",4111605,2016,"Ivatuba (PR)",1,2,2000,14,"PR",41,"Atlantic-Forest","exporter",0.0451525757065745,1,2,18.4475711674937,203.45415786279,165.1133,4681.60447605586,0.0473986493658752,0.0392089660940643,100,"ocasional"
"2175",4111605,2017,"Ivatuba (PR)",1,1,1000,7,"PR",41,"Atlantic-Forest","non-exporter",0.0482989765328232,0,0,18.4475711674937,203.45415786279,165.1133,4681.60447605586,0.0473986493658752,0.0392089660940643,0,"ocasional"
"2176",4111704,2015,"Jaboti (PR)",605,1080,1785,6814,"PR",41,"Atlantic-Forest","exporter",0.115420195148847,604.9999456,1079.9998382,270.375319415845,53.75722767035,463.3097,6851.19392064585,0.0473103740516572,0.107088637092129,100,"ocasional"
"2177",4111704,2016,"Jaboti (PR)",605,726,1200,4944,"PR",41,"Atlantic-Forest","non-exporter",0.113607650346576,0,0,270.375319415845,53.75722767035,463.3097,6851.19392064585,0.0473103740516572,0.107088637092129,0,"ocasional"
"2178",4111704,2017,"Jaboti (PR)",600,960,1600,6841,"PR",41,"Atlantic-Forest","non-exporter",0.114290928313224,0,0,270.375319415845,53.75722767035,463.3097,6851.19392064585,0.0473103740516572,0.107088637092129,0,"ocasional"
"2179",4111803,2015,"Jacarezinho (PR)",650,1470,2262,9192,"PR",41,"Atlantic-Forest","exporter",0.157089621159992,650.00005076,1470.00012229,998.534632012559,947.225764618916,2119.3963,25493.990380233,0.0763223162639983,0.122300624010201,100,"constant"
"2180",4111803,2016,"Jacarezinho (PR)",900,1700,1889,9775,"PR",41,"Atlantic-Forest","exporter",0.161865043990393,333.45791,629.865,998.534632012559,947.225764618916,2119.3963,25493.990380233,0.0763223162639983,0.122300624010201,37.1,"constant"
"2181",4111803,2017,"Jacarezinho (PR)",612,918,1500,6334,"PR",41,"Atlantic-Forest","exporter",0.161964552083303,611.999977,918.00003,998.534632012559,947.225764618916,2119.3963,25493.990380233,0.0763223162639983,0.122300624010201,100,"constant"
"2182",4111902,2015,"Jaguapitã (PR)",41,20,488,127,"PR",41,"Atlantic-Forest","exporter",0.0793066938102042,40.9999967,20.0000017,347.377017000143,1842.60704332724,1516.485,25221.7572508048,0.0868291625579539,0.0738989753356963,100,"constant"
"2183",4111902,2016,"Jaguapitã (PR)",41,49,1195,343,"PR",41,"Atlantic-Forest","exporter",0.0785682429974496,41.000003,49,347.377017000143,1842.60704332724,1516.485,25221.7572508048,0.0868291625579539,0.0738989753356963,100,"constant"
"2184",4111902,2017,"Jaguapitã (PR)",25,38,1520,209,"PR",41,"Atlantic-Forest","exporter",0.0778519632662878,24.9999703,37.9999589,347.377017000143,1842.60704332724,1516.485,25221.7572508048,0.0868291625579539,0.0738989753356963,100,"constant"
"2185",4112108,2015,"Jandaia do Sul (PR)",450,615,1367,3929,"PR",41,"Atlantic-Forest","exporter",0.18129390303898,500.000078,615.000021,215.313134208259,91.74942869609,778.7901,8717.82165322544,0.0352223955844223,0.11403115064191,100,"constant"
"2186",4112108,2016,"Jandaia do Sul (PR)",430,593,1379,4038,"PR",41,"Atlantic-Forest","exporter",0.184511731424726,429.999996,592.999999,215.313134208259,91.74942869609,778.7901,8717.82165322544,0.0352223955844223,0.11403115064191,100,"constant"
"2187",4112108,2017,"Jandaia do Sul (PR)",430,688,1600,4826,"PR",41,"Atlantic-Forest","exporter",0.184152490721531,430.000005,688,215.313134208259,91.74942869609,778.7901,8717.82165322544,0.0352223955844223,0.11403115064191,100,"constant"
"2188",4112306,2015,"Japira (PR)",1200,2300,1917,14511,"PR",41,"Atlantic-Forest","exporter",0.159789365193592,1200.000002,2300.00011,628.43540652864,78.67767635268,876.3657,10219.2606059303,0.0691941530946941,0.14725146608507,100,"ocasional"
"2189",4112306,2016,"Japira (PR)",1300,1885,1450,12837,"PR",41,"Atlantic-Forest","non-exporter",0.159437787009285,0,0,628.43540652864,78.67767635268,876.3657,10219.2606059303,0.0691941530946941,0.14725146608507,0,"ocasional"
"2190",4112306,2017,"Japira (PR)",1300,1885,1450,13610,"PR",41,"Atlantic-Forest","non-exporter",0.16023291849828,0,0,628.43540652864,78.67767635268,876.3657,10219.2606059303,0.0691941530946941,0.14725146608507,0,"ocasional"
"2191",4112405,2015,"Japurá (PR)",73,56,767,321,"PR",41,"Atlantic-Forest","non-exporter",0.0983698196692295,0,0,17.1814017490963,0,434.4339,7544.19994718115,0.00227743191715326,0.0598625838274395,0,"non-exporter"
"2192",4112405,2016,"Japurá (PR)",55,43,782,277,"PR",41,"Atlantic-Forest","non-exporter",0.102042009198721,0,0,17.1814017490963,0,434.4339,7544.19994718115,0.00227743191715326,0.0598625838274395,0,"non-exporter"
"2193",4112405,2017,"Japurá (PR)",60,47,783,323,"PR",41,"Atlantic-Forest","non-exporter",0.102348841416612,0,0,17.1814017490963,0,434.4339,7544.19994718115,0.00227743191715326,0.0598625838274395,0,"non-exporter"
